model,sample_id,turn,focus_rate,focus_n,answer_ok_rate,answer_ok_n,trunc_rate,trunc_n
llava,13,18,,0,1.0,1,0.0,1
llava,14,1,,0,1.0,1,0.0,1
llava,14,2,,0,1.0,1,0.0,1
llava,14,3,,0,0.0,1,0.0,1
llava,14,4,,0,1.0,1,0.0,1
llava,14,5,,0,1.0,1,0.0,1
llava,14,6,,0,1.0,1,0.0,1
llava,14,7,,0,1.0,1,0.0,1
llava,14,8,,0,1.0,1,0.0,1
llava,14,9,,0,1.0,1,0.0,1
llava,14,10,,0,1.0,1,0.0,1
llava,14,11,,0,1.0,1,0.0,1
llava,14,12,,0,1.0,1,0.0,1
llava,14,13,,0,1.0,1,0.0,1
llava,15,1,,0,1.0,1,0.0,1
llava,15,2,,0,1.0,1,0.0,1
llava,15,3,,0,1.0,1,0.0,1
llava,15,4,,0,1.0,1,0.0,1
llava,15,5,,0,1.0,1,0.0,1
llava,15,6,,0,1.0,1,0.0,1
llava,15,7,,0,1.0,1,0.0,1
llava,15,8,,0,1.0,1,0.0,1
llava,15,9,,0,1.0,1,0.0,1
llava,15,10,,0,1.0,1,0.0,1
llava,15,11,,0,1.0,1,0.0,1
llava,15,12,,0,1.0,1,0.0,1
llava,15,13,,0,1.0,1,0.0,1
llava,15,14,,0,1.0,1,0.0,1
llava,15,15,,0,0.0,1,0.0,1
llava,15,16,,0,1.0,1,0.0,1
llava,15,17,,0,1.0,1,0.0,1
llava,15,18,,0,1.0,1,0.0,1
llava,15,19,,0,1.0,1,0.0,1
llava,15,20,,0,1.0,1,0.0,1
llava,16,1,,0,0.0,1,0.0,1
llava,16,2,,0,1.0,1,0.0,1
llava,16,3,,0,1.0,1,0.0,1
llava,16,4,,0,1.0,1,0.0,1
llava,16,5,,0,1.0,1,0.0,1
llava,16,6,,0,1.0,1,0.0,1
llava,16,7,,0,1.0,1,0.0,1
llava,16,8,,0,1.0,1,0.0,1
llava,16,9,,0,1.0,1,0.0,1
llava,16,10,,0,1.0,1,0.0,1
llava,16,11,,0,1.0,1,0.0,1
llava,16,12,,0,1.0,1,0.0,1
llava,16,13,,0,1.0,1,0.0,1
llava,16,14,,0,1.0,1,0.0,1
llava,16,15,,0,1.0,1,0.0,1
llava,16,16,,0,1.0,1,0.0,1
llava,17,1,,0,1.0,1,0.0,1
llava,17,2,,0,1.0,1,0.0,1
llava,17,3,,0,1.0,1,0.0,1
llava,17,4,,0,0.0,1,0.0,1
llava,17,5,,0,1.0,1,0.0,1
llava,17,6,,0,1.0,1,0.0,1
llava,17,7,,0,1.0,1,0.0,1
llava,17,8,,0,1.0,1,0.0,1
llava,17,9,,0,1.0,1,0.0,1
llava,17,10,,0,1.0,1,0.0,1
llava,17,11,,0,1.0,1,0.0,1
llava,17,12,,0,1.0,1,0.0,1
llava,17,13,,0,1.0,1,0.0,1
llava,17,14,,0,1.0,1,0.0,1
llava,17,15,,0,1.0,1,0.0,1
llava,17,16,,0,1.0,1,0.0,1
llava,17,17,,0,1.0,1,0.0,1
llava,17,18,,0,1.0,1,0.0,1
llava,18,1,,0,1.0,1,0.0,1
llava,18,2,,0,0.0,1,0.0,1
llava,18,3,,0,1.0,1,0.0,1
llava,18,4,,0,1.0,1,0.0,1
llava,18,5,,0,1.0,1,0.0,1
llava,18,6,,0,1.0,1,0.0,1
llava,18,7,,0,0.0,1,0.0,1
llava,18,8,,0,1.0,1,0.0,1
llava,18,9,,0,1.0,1,0.0,1
llava,18,10,,0,1.0,1,0.0,1
llava,18,11,,0,0.0,1,0.0,1
llava,18,12,,0,1.0,1,0.0,1
llava,18,13,,0,1.0,1,0.0,1
llava,18,14,,0,1.0,1,0.0,1
llava,18,15,,0,0.0,1,0.0,1
llava,18,16,,0,1.0,1,0.0,1
llava,18,17,,0,1.0,1,0.0,1
llava,19,1,,0,1.0,1,0.0,1
llava,19,2,,0,1.0,1,0.0,1
llava,19,3,,0,1.0,1,0.0,1
llava,19,4,,0,1.0,1,0.0,1
llava,19,5,,0,1.0,1,0.0,1
llava,19,6,,0,1.0,1,0.0,1
llava,19,7,,0,1.0,1,0.0,1
llava,19,8,,0,1.0,1,0.0,1
llava,19,9,,0,1.0,1,0.0,1
llava,19,10,,0,1.0,1,0.0,1
llava,20,1,,0,1.0,1,0.0,1
llava,20,2,,0,1.0,1,0.0,1
llava,20,3,,0,1.0,1,0.0,1
llava,20,4,,0,1.0,1,0.0,1
llava,20,5,,0,1.0,1,0.0,1
llava,20,6,,0,1.0,1,0.0,1
llava,20,7,,0,1.0,1,0.0,1
llava,20,8,,0,1.0,1,0.0,1
llava,20,9,,0,1.0,1,0.0,1
llava,20,10,,0,1.0,1,0.0,1
llava,20,11,,0,1.0,1,0.0,1
llava,20,12,,0,1.0,1,0.0,1
llava,20,13,,0,1.0,1,0.0,1
llava,20,14,,0,1.0,1,0.0,1
llava,20,15,,0,1.0,1,0.0,1
llava,20,16,,0,1.0,1,0.0,1
llava,20,17,,0,1.0,1,0.0,1
llava,20,18,,0,1.0,1,0.0,1
llava,20,19,,0,1.0,1,0.0,1
llava,21,1,,0,1.0,1,0.0,1
llava,21,2,,0,1.0,1,0.0,1
llava,21,3,,0,1.0,1,0.0,1
llava,21,4,,0,1.0,1,0.0,1
llava,21,5,,0,1.0,1,0.0,1
llava,21,6,,0,1.0,1,0.0,1
llava,21,7,,0,1.0,1,0.0,1
llava,21,8,,0,1.0,1,0.0,1
llava,21,9,,0,1.0,1,0.0,1
llava,21,10,,0,1.0,1,0.0,1
llava,21,11,,0,1.0,1,0.0,1
llava,21,12,,0,1.0,1,0.0,1
llava,21,13,,0,1.0,1,0.0,1
llava,21,14,,0,1.0,1,0.0,1
llava,21,15,,0,1.0,1,0.0,1
llava,21,16,,0,1.0,1,0.0,1
llava,22,1,,0,1.0,1,0.0,1
llava,22,2,,0,1.0,1,0.0,1
llava,22,3,,0,1.0,1,0.0,1
llava,22,4,,0,1.0,1,0.0,1
llava,22,5,,0,1.0,1,0.0,1
llava,22,6,,0,1.0,1,0.0,1
llava,22,7,,0,1.0,1,0.0,1
llava,22,8,,0,1.0,1,0.0,1
llava,22,9,,0,1.0,1,0.0,1
llava,22,10,,0,1.0,1,0.0,1
llava,22,11,,0,1.0,1,0.0,1
llava,22,12,,0,1.0,1,0.0,1
llava,22,13,,0,1.0,1,0.0,1
llava,22,14,,0,1.0,1,0.0,1
llava,22,15,,0,1.0,1,0.0,1
llava,22,16,,0,1.0,1,0.0,1
llava,23,1,,0,0.0,1,0.0,1
llava,23,2,,0,1.0,1,0.0,1
llava,23,3,,0,1.0,1,0.0,1
llava,23,4,,0,1.0,1,0.0,1
llava,23,5,,0,1.0,1,0.0,1
llava,23,6,,0,0.0,1,0.0,1
llava,23,7,,0,1.0,1,0.0,1
llava,23,8,,0,1.0,1,0.0,1
llava,23,9,,0,1.0,1,0.0,1
llava,23,10,,0,1.0,1,0.0,1
llava,23,11,,0,1.0,1,0.0,1
llava,23,12,,0,1.0,1,0.0,1
llava,23,13,,0,1.0,1,0.0,1
llava,23,14,,0,1.0,1,0.0,1
llava,23,15,,0,1.0,1,0.0,1
llava,23,16,,0,1.0,1,0.0,1
llava,23,17,,0,1.0,1,0.0,1
llava,23,18,,0,1.0,1,0.0,1
llava,23,19,,0,1.0,1,0.0,1
llava,24,1,,0,0.0,1,0.0,1
llava,24,2,,0,1.0,1,0.0,1
llava,24,3,,0,1.0,1,0.0,1
llava,24,4,,0,1.0,1,0.0,1
llava,24,5,,0,1.0,1,0.0,1
llava,24,6,,0,1.0,1,0.0,1
llava,24,7,,0,1.0,1,0.0,1
llava,24,8,,0,1.0,1,0.0,1
llava,24,9,,0,1.0,1,0.0,1
llava,24,10,,0,0.0,1,0.0,1
llava,25,1,,0,1.0,1,0.0,1
llava,25,2,,0,1.0,1,0.0,1
llava,25,3,,0,1.0,1,0.0,1
llava,25,4,,0,1.0,1,0.0,1
llava,25,5,,0,1.0,1,0.0,1
llava,25,6,,0,1.0,1,0.0,1
llava,25,7,,0,1.0,1,0.0,1
llava,25,8,,0,1.0,1,0.0,1
llava,26,1,,0,0.0,1,0.0,1
llava,26,2,,0,1.0,1,0.0,1
llava,26,3,,0,1.0,1,0.0,1
llava,26,4,,0,1.0,1,0.0,1
llava,26,5,,0,1.0,1,0.0,1
llava,26,6,,0,1.0,1,0.0,1
llava,26,7,,0,0.0,1,0.0,1
llava,26,8,,0,1.0,1,0.0,1
llava,26,9,,0,1.0,1,0.0,1
llava,26,10,,0,1.0,1,0.0,1
llava,26,11,,0,1.0,1,0.0,1
llava,26,12,,0,1.0,1,0.0,1
llava,26,13,,0,1.0,1,0.0,1
llava,27,1,,0,1.0,1,0.0,1
llava,27,2,,0,1.0,1,0.0,1
llava,27,3,,0,1.0,1,0.0,1
llava,27,4,,0,1.0,1,0.0,1
llava,27,5,,0,1.0,1,0.0,1
llava,27,6,,0,1.0,1,0.0,1
llava,27,7,,0,1.0,1,0.0,1
llava,27,8,,0,1.0,1,0.0,1
llava,27,9,,0,1.0,1,0.0,1
llava,27,10,,0,1.0,1,0.0,1
llava,27,11,,0,0.0,1,0.0,1
llava,27,12,,0,1.0,1,0.0,1
llava,27,13,,0,1.0,1,0.0,1
llava,27,14,,0,1.0,1,0.0,1
llava,27,15,,0,1.0,1,0.0,1
llava,27,16,,0,1.0,1,0.0,1
llava,27,17,,0,1.0,1,0.0,1
llava,27,18,,0,1.0,1,0.0,1
llava,28,1,,0,1.0,1,0.0,1
llava,28,2,,0,1.0,1,0.0,1
llava,28,3,,0,1.0,1,0.0,1
llava,28,4,,0,1.0,1,0.0,1
llava,28,5,,0,1.0,1,0.0,1
llava,28,6,,0,1.0,1,0.0,1
llava,28,7,,0,1.0,1,0.0,1
llava,28,8,,0,1.0,1,0.0,1
llava,28,9,,0,1.0,1,0.0,1
llava,28,10,,0,1.0,1,0.0,1
llava,28,11,,0,1.0,1,0.0,1
llava,28,12,,0,1.0,1,0.0,1
llava,28,13,,0,1.0,1,0.0,1
llava,28,14,,0,1.0,1,0.0,1
llava,28,15,,0,1.0,1,0.0,1
llava,28,16,,0,1.0,1,0.0,1
llava,28,17,,0,0.0,1,0.0,1
llava,28,18,,0,1.0,1,0.0,1
llava,28,19,,0,1.0,1,0.0,1
llava,28,20,,0,1.0,1,0.0,1
llava,29,1,,0,1.0,1,0.0,1
llava,29,2,,0,0.0,1,0.0,1
llava,29,3,,0,1.0,1,0.0,1
llava,29,4,,0,1.0,1,0.0,1
llava,29,5,,0,1.0,1,0.0,1
llava,29,6,,0,1.0,1,0.0,1
llava,29,7,,0,1.0,1,0.0,1
llava,29,8,,0,1.0,1,0.0,1
llava,29,9,,0,1.0,1,0.0,1
llava,29,10,,0,1.0,1,0.0,1
llava,30,1,,0,1.0,1,0.0,1
llava,30,2,,0,1.0,1,0.0,1
llava,30,3,,0,1.0,1,0.0,1
llava,30,4,,0,1.0,1,0.0,1
llava,30,5,,0,1.0,1,0.0,1
llava,30,6,,0,1.0,1,0.0,1
llava,30,7,,0,1.0,1,0.0,1
llava,30,8,,0,1.0,1,0.0,1
llava,30,9,,0,1.0,1,0.0,1
llava,30,10,,0,1.0,1,0.0,1
llava,30,11,,0,1.0,1,0.0,1
llava,30,12,,0,1.0,1,0.0,1
llava,30,13,,0,1.0,1,0.0,1
llava,31,1,,0,1.0,1,0.0,1
llava,31,2,,0,1.0,1,0.0,1
llava,31,3,,0,1.0,1,0.0,1
llava,31,4,,0,1.0,1,0.0,1
llava,31,5,,0,1.0,1,0.0,1
llava,31,6,,0,1.0,1,0.0,1
llava,31,7,,0,1.0,1,0.0,1
llava,31,8,,0,0.0,1,0.0,1
llava,31,9,,0,1.0,1,0.0,1
llava,31,10,,0,1.0,1,0.0,1
llava,31,11,,0,1.0,1,0.0,1
llava,31,12,,0,1.0,1,0.0,1
llava,31,13,,0,1.0,1,0.0,1
llava,31,14,,0,1.0,1,0.0,1
llava,31,15,,0,1.0,1,0.0,1
llava,31,16,,0,1.0,1,0.0,1
llava,31,17,,0,1.0,1,0.0,1
llava,32,1,,0,1.0,1,0.0,1
llava,32,2,,0,0.0,1,0.0,1
llava,32,3,,0,1.0,1,0.0,1
llava,32,4,,0,1.0,1,0.0,1
llava,32,5,,0,1.0,1,0.0,1
llava,32,6,,0,1.0,1,0.0,1
llava,32,7,,0,1.0,1,0.0,1
llava,32,8,,0,1.0,1,0.0,1
llava,32,9,,0,1.0,1,0.0,1
llava,32,10,,0,1.0,1,0.0,1
llava,32,11,,0,1.0,1,0.0,1
llava,32,12,,0,1.0,1,0.0,1
llava,32,13,,0,1.0,1,0.0,1
llava,32,14,,0,1.0,1,0.0,1
llava,32,15,,0,1.0,1,0.0,1
llava,32,16,,0,1.0,1,0.0,1
llava,32,17,,0,1.0,1,0.0,1
llava,32,18,,0,1.0,1,0.0,1
llava,32,19,,0,1.0,1,0.0,1
llava,32,20,,0,1.0,1,0.0,1
llava,33,1,,0,1.0,1,0.0,1
llava,33,2,,0,1.0,1,0.0,1
llava,33,3,,0,1.0,1,0.0,1
llava,33,4,,0,0.0,1,0.0,1
llava,33,5,,0,1.0,1,0.0,1
llava,33,6,,0,1.0,1,0.0,1
llava,33,7,,0,0.0,1,0.0,1
llava,33,8,,0,1.0,1,0.0,1
llava,33,9,,0,1.0,1,0.0,1
llava,33,10,,0,1.0,1,0.0,1
llava,33,11,,0,0.0,1,0.0,1
llava,33,12,,0,1.0,1,0.0,1
llava,33,13,,0,1.0,1,0.0,1
llava,33,14,,0,1.0,1,0.0,1
llava,33,15,,0,1.0,1,0.0,1
llava,33,16,,0,1.0,1,0.0,1
llava,33,17,,0,1.0,1,0.0,1
llava,33,18,,0,1.0,1,0.0,1
llava,33,19,,0,1.0,1,0.0,1
llava,33,20,,0,1.0,1,0.0,1
llava,34,1,,0,1.0,1,0.0,1
llava,34,2,,0,1.0,1,0.0,1
llava,34,3,,0,1.0,1,0.0,1
llava,34,4,,0,1.0,1,0.0,1
llava,34,5,,0,1.0,1,0.0,1
llava,34,6,,0,1.0,1,0.0,1
llava,34,7,,0,1.0,1,0.0,1
llava,34,8,,0,1.0,1,0.0,1
llava,34,9,,0,1.0,1,0.0,1
llava,34,10,,0,1.0,1,0.0,1
llava,35,1,,0,1.0,1,0.0,1
llava,35,2,,0,1.0,1,0.0,1
llava,35,3,,0,1.0,1,0.0,1
llava,35,4,,0,1.0,1,0.0,1
llava,35,5,,0,1.0,1,0.0,1
llava,35,6,,0,1.0,1,0.0,1
llava,35,7,,0,1.0,1,0.0,1
llava,35,8,,0,1.0,1,0.0,1
llava,35,9,,0,1.0,1,0.0,1
llava,35,10,,0,1.0,1,0.0,1
llava,35,11,,0,1.0,1,0.0,1
llava,35,12,,0,1.0,1,0.0,1
llava,35,13,,0,1.0,1,0.0,1
llava,35,14,,0,1.0,1,0.0,1
llava,35,15,,0,1.0,1,0.0,1
llava,36,1,,0,0.0,1,0.0,1
llava,36,2,,0,1.0,1,0.0,1
llava,36,3,,0,1.0,1,0.0,1
llava,36,4,,0,1.0,1,0.0,1
llava,36,5,,0,1.0,1,0.0,1
llava,36,6,,0,1.0,1,0.0,1
llava,36,7,,0,1.0,1,0.0,1
llava,36,8,,0,1.0,1,0.0,1
llava,36,9,,0,1.0,1,0.0,1
llava,36,10,,0,1.0,1,0.0,1
llava,37,1,,0,1.0,1,0.0,1
llava,37,2,,0,1.0,1,0.0,1
llava,37,3,,0,1.0,1,0.0,1
llava,37,4,,0,1.0,1,0.0,1
llava,37,5,,0,0.0,1,0.0,1
llava,37,6,,0,1.0,1,0.0,1
llava,37,7,,0,1.0,1,0.0,1
llava,37,8,,0,1.0,1,0.0,1
llava,37,9,,0,1.0,1,0.0,1
llava,37,10,,0,1.0,1,0.0,1
llava,37,11,,0,1.0,1,0.0,1
llava,37,12,,0,1.0,1,0.0,1
llava,37,13,,0,1.0,1,0.0,1
llava,37,14,,0,1.0,1,0.0,1
llava,37,15,,0,1.0,1,0.0,1
llava,37,16,,0,1.0,1,0.0,1
llava,37,17,,0,1.0,1,0.0,1
llava,37,18,,0,1.0,1,0.0,1
llava,37,19,,0,1.0,1,0.0,1
llava,37,20,,0,1.0,1,0.0,1
llava,38,1,,0,1.0,1,0.0,1
llava,38,2,,0,1.0,1,0.0,1
llava,38,3,,0,1.0,1,0.0,1
llava,38,4,,0,1.0,1,0.0,1
llava,38,5,,0,1.0,1,0.0,1
llava,38,6,,0,1.0,1,0.0,1
llava,38,7,,0,1.0,1,0.0,1
llava,38,8,,0,1.0,1,0.0,1
llava,38,9,,0,1.0,1,0.0,1
llava,38,10,,0,1.0,1,0.0,1
llava,39,1,,0,1.0,1,0.0,1
llava,39,2,,0,1.0,1,0.0,1
llava,39,3,,0,1.0,1,0.0,1
llava,39,4,,0,0.0,1,0.0,1
llava,39,5,,0,0.0,1,0.0,1
llava,39,6,,0,1.0,1,0.0,1
llava,39,7,,0,0.0,1,0.0,1
llava,39,8,,0,1.0,1,0.0,1
llava,39,9,,0,1.0,1,0.0,1
llava,39,10,,0,0.0,1,0.0,1
llava,39,11,,0,1.0,1,0.0,1
llava,39,12,,0,1.0,1,0.0,1
llava,39,13,,0,1.0,1,0.0,1
llava,39,14,,0,1.0,1,0.0,1
llava,39,15,,0,1.0,1,0.0,1
llava,39,16,,0,1.0,1,0.0,1
llava,39,17,,0,1.0,1,0.0,1
llava,39,18,,0,1.0,1,0.0,1
llava,39,19,,0,1.0,1,0.0,1
llava,39,20,,0,1.0,1,0.0,1
llava,40,1,,0,1.0,1,0.0,1
llava,40,2,,0,1.0,1,0.0,1
llava,40,3,,0,1.0,1,0.0,1
llava,40,4,,0,1.0,1,0.0,1
llava,40,5,,0,1.0,1,0.0,1
llava,40,6,,0,1.0,1,0.0,1
llava,40,7,,0,1.0,1,0.0,1
llava,40,8,,0,1.0,1,0.0,1
llava,40,9,,0,1.0,1,0.0,1
llava,40,10,,0,1.0,1,0.0,1
llava,40,11,,0,1.0,1,0.0,1
llava,40,12,,0,1.0,1,0.0,1
llava,40,13,,0,1.0,1,0.0,1
llava,40,14,,0,1.0,1,0.0,1
llava,40,15,,0,1.0,1,0.0,1
llava,40,16,,0,1.0,1,0.0,1
llava,40,17,,0,1.0,1,0.0,1
llava,40,18,,0,1.0,1,0.0,1
llava,41,1,,0,1.0,1,0.0,1
llava,41,2,,0,1.0,1,0.0,1
llava,41,3,,0,1.0,1,0.0,1
llava,41,4,,0,1.0,1,0.0,1
llava,41,5,,0,1.0,1,0.0,1
llava,41,6,,0,1.0,1,0.0,1
llava,41,7,,0,1.0,1,0.0,1
llava,41,8,,0,1.0,1,0.0,1
llava,41,9,,0,1.0,1,0.0,1
llava,41,10,,0,1.0,1,0.0,1
llava,41,11,,0,1.0,1,0.0,1
llava,41,12,,0,1.0,1,0.0,1
llava,41,13,,0,1.0,1,0.0,1
llava,41,14,,0,1.0,1,0.0,1
llava,41,15,,0,1.0,1,0.0,1
llava,41,16,,0,1.0,1,0.0,1
llava,42,1,,0,1.0,1,0.0,1
llava,42,2,,0,1.0,1,0.0,1
llava,42,3,,0,1.0,1,0.0,1
llava,42,4,,0,0.0,1,0.0,1
llava,42,5,,0,0.0,1,0.0,1
llava,42,6,,0,1.0,1,0.0,1
llava,42,7,,0,1.0,1,0.0,1
llava,42,8,,0,1.0,1,0.0,1
llava,42,9,,0,1.0,1,0.0,1
llava,42,10,,0,1.0,1,0.0,1
llava,42,11,,0,1.0,1,0.0,1
llava,42,12,,0,1.0,1,0.0,1
llava,42,13,,0,1.0,1,0.0,1
llava,42,14,,0,1.0,1,0.0,1
llava,42,15,,0,1.0,1,0.0,1
llava,42,16,,0,1.0,1,0.0,1
llava,42,17,,0,1.0,1,0.0,1
llava,42,18,,0,1.0,1,0.0,1
llava,42,19,,0,1.0,1,0.0,1
llava,43,1,,0,1.0,1,0.0,1
llava,43,2,,0,1.0,1,0.0,1
llava,43,3,,0,1.0,1,0.0,1
llava,43,4,,0,1.0,1,0.0,1
llava,43,5,,0,1.0,1,0.0,1
llava,43,6,,0,1.0,1,0.0,1
llava,43,7,,0,1.0,1,0.0,1
llava,43,8,,0,1.0,1,0.0,1
llava,43,9,,0,1.0,1,0.0,1
llava,43,10,,0,1.0,1,0.0,1
llava,43,11,,0,1.0,1,0.0,1
llava,43,12,,0,1.0,1,0.0,1
llava,43,13,,0,1.0,1,0.0,1
llava,43,14,,0,1.0,1,0.0,1
llava,43,15,,0,1.0,1,0.0,1
llava,43,16,,0,1.0,1,0.0,1
llava,44,1,,0,1.0,1,0.0,1
llava,44,2,,0,1.0,1,0.0,1
llava,44,3,,0,1.0,1,0.0,1
llava,44,4,,0,1.0,1,0.0,1
llava,44,5,,0,1.0,1,0.0,1
llava,44,6,,0,1.0,1,0.0,1
llava,44,7,,0,1.0,1,0.0,1
llava,44,8,,0,1.0,1,0.0,1
llava,44,9,,0,1.0,1,0.0,1
llava,44,10,,0,1.0,1,0.0,1
llava,45,1,,0,1.0,1,0.0,1
llava,45,2,,0,0.0,1,0.0,1
llava,45,3,,0,1.0,1,0.0,1
llava,45,4,,0,1.0,1,0.0,1
llava,45,5,,0,1.0,1,0.0,1
llava,45,6,,0,0.0,1,0.0,1
llava,45,7,,0,1.0,1,0.0,1
llava,45,8,,0,0.0,1,0.0,1
llava,45,9,,0,1.0,1,0.0,1
llava,45,10,,0,0.0,1,0.0,1
llava,45,11,,0,1.0,1,0.0,1
llava,45,12,,0,1.0,1,0.0,1
llava,45,13,,0,1.0,1,0.0,1
llava,46,1,,0,1.0,1,0.0,1
llava,46,2,,0,1.0,1,0.0,1
llava,46,3,,0,1.0,1,0.0,1
llava,46,4,,0,1.0,1,0.0,1
llava,46,5,,0,1.0,1,0.0,1
llava,47,1,,0,1.0,1,0.0,1
llava,47,2,,0,1.0,1,0.0,1
llava,47,3,,0,1.0,1,0.0,1
llava,47,4,,0,1.0,1,0.0,1
llava,47,5,,0,1.0,1,0.0,1
llava,47,6,,0,1.0,1,0.0,1
llava,47,7,,0,1.0,1,0.0,1
llava,47,8,,0,1.0,1,0.0,1
llava,47,9,,0,1.0,1,0.0,1
llava,47,10,,0,1.0,1,0.0,1
llava,48,1,,0,0.0,1,0.0,1
llava,48,2,,0,1.0,1,0.0,1
llava,48,3,,0,1.0,1,0.0,1
llava,48,4,,0,1.0,1,0.0,1
llava,48,5,,0,1.0,1,0.0,1
llava,48,6,,0,1.0,1,0.0,1
llava,48,7,,0,0.0,1,0.0,1
llava,48,8,,0,1.0,1,0.0,1
llava,48,9,,0,1.0,1,0.0,1
llava,48,10,,0,1.0,1,0.0,1
llava,48,11,,0,1.0,1,0.0,1
llava,48,12,,0,1.0,1,0.0,1
llava,48,13,,0,1.0,1,0.0,1
llava,48,14,,0,1.0,1,0.0,1
llava,48,15,,0,1.0,1,0.0,1
llava,48,16,,0,1.0,1,0.0,1
llava,48,17,,0,1.0,1,0.0,1
llava,48,18,,0,1.0,1,0.0,1
llava,48,19,,0,1.0,1,0.0,1
llava,49,1,,0,1.0,1,0.0,1
llava,49,2,,0,1.0,1,0.0,1
llava,49,3,,0,1.0,1,0.0,1
llava,49,4,,0,1.0,1,0.0,1
llava,49,5,,0,1.0,1,0.0,1
llava,49,6,,0,1.0,1,0.0,1
llava,49,7,,0,1.0,1,0.0,1
llava,49,8,,0,1.0,1,0.0,1
llava,49,9,,0,1.0,1,0.0,1
llava,49,10,,0,1.0,1,0.0,1
llava,49,11,,0,0.0,1,0.0,1
llava,49,12,,0,0.0,1,0.0,1
llava,49,13,,0,1.0,1,0.0,1
llava,49,14,,0,1.0,1,0.0,1
llava,49,15,,0,1.0,1,0.0,1
llava,49,16,,0,1.0,1,0.0,1
llava,49,17,,0,1.0,1,0.0,1
llava,49,18,,0,1.0,1,0.0,1
llava,49,19,,0,1.0,1,0.0,1
llava,49,20,,0,1.0,1,0.0,1
llava,50,1,,0,1.0,1,0.0,1
llava,50,2,,0,1.0,1,0.0,1
llava,50,3,,0,1.0,1,0.0,1
llava,50,4,,0,1.0,1,0.0,1
llava,50,5,,0,1.0,1,0.0,1
llava,50,6,,0,1.0,1,0.0,1
llava,50,7,,0,1.0,1,0.0,1
llava,50,8,,0,1.0,1,0.0,1
llava,50,9,,0,1.0,1,0.0,1
llava,50,10,,0,1.0,1,0.0,1
llava,51,1,,0,0.0,1,0.0,1
llava,51,2,,0,0.0,1,0.0,1
llava,51,3,,0,1.0,1,0.0,1
llava,51,4,,0,1.0,1,0.0,1
llava,51,5,,0,1.0,1,0.0,1
llava,51,6,,0,1.0,1,0.0,1
llava,51,7,,0,1.0,1,0.0,1
llava,51,8,,0,1.0,1,0.0,1
llava,51,9,,0,1.0,1,0.0,1
llava,51,10,,0,1.0,1,0.0,1
llava,51,11,,0,1.0,1,0.0,1
llava,51,12,,0,1.0,1,0.0,1
llava,51,13,,0,1.0,1,0.0,1
llava,51,14,,0,1.0,1,0.0,1
llava,51,15,,0,1.0,1,0.0,1
llava,51,16,,0,1.0,1,0.0,1
llava,52,1,,0,1.0,1,0.0,1
llava,52,2,,0,0.0,1,0.0,1
llava,52,3,,0,1.0,1,0.0,1
llava,52,4,,0,1.0,1,0.0,1
llava,52,5,,0,1.0,1,0.0,1
llava,52,6,,0,1.0,1,0.0,1
llava,52,7,,0,1.0,1,0.0,1
llava,52,8,,0,1.0,1,0.0,1
llava,52,9,,0,1.0,1,0.0,1
llava,52,10,,0,1.0,1,0.0,1
llava,52,11,,0,1.0,1,0.0,1
llava,52,12,,0,1.0,1,0.0,1
llava,52,13,,0,1.0,1,0.0,1
llava,52,14,,0,1.0,1,0.0,1
llava,53,1,,0,0.0,1,0.0,1
llava,53,2,,0,1.0,1,0.0,1
llava,53,3,,0,1.0,1,0.0,1
llava,53,4,,0,1.0,1,0.0,1
llava,53,5,,0,1.0,1,0.0,1
llava,53,6,,0,1.0,1,0.0,1
llava,53,7,,0,1.0,1,0.0,1
llava,53,8,,0,1.0,1,0.0,1
llava,53,9,,0,1.0,1,0.0,1
llava,53,10,,0,1.0,1,0.0,1
llava,54,1,,0,1.0,1,0.0,1
llava,54,2,,0,1.0,1,0.0,1
llava,54,3,,0,1.0,1,0.0,1
llava,54,4,,0,0.0,1,0.0,1
llava,54,5,,0,1.0,1,0.0,1
llava,54,6,,0,1.0,1,0.0,1
llava,54,7,,0,1.0,1,0.0,1
llava,54,8,,0,1.0,1,0.0,1
llava,54,9,,0,1.0,1,0.0,1
llava,54,10,,0,1.0,1,0.0,1
llava,54,11,,0,1.0,1,0.0,1
llava,54,12,,0,1.0,1,0.0,1
llava,54,13,,0,1.0,1,0.0,1
llava,54,14,,0,1.0,1,0.0,1
llava,54,15,,0,1.0,1,0.0,1
llava,55,1,,0,0.0,1,0.0,1
llava,55,2,,0,1.0,1,0.0,1
llava,55,3,,0,1.0,1,0.0,1
llava,55,4,,0,0.0,1,0.0,1
llava,55,5,,0,1.0,1,0.0,1
llava,55,6,,0,1.0,1,0.0,1
llava,55,7,,0,1.0,1,0.0,1
llava,55,8,,0,1.0,1,0.0,1
llava,55,9,,0,1.0,1,0.0,1
llava,55,10,,0,1.0,1,0.0,1
llava,55,11,,0,1.0,1,0.0,1
llava,55,12,,0,1.0,1,0.0,1
llava,55,13,,0,1.0,1,0.0,1
llava,55,14,,0,1.0,1,0.0,1
llava,55,15,,0,1.0,1,0.0,1
llava,55,16,,0,1.0,1,0.0,1
llava,55,17,,0,1.0,1,0.0,1
llava,55,18,,0,1.0,1,0.0,1
llava,55,19,,0,1.0,1,0.0,1
llava,56,1,,0,1.0,1,0.0,1
llava,56,2,,0,1.0,1,0.0,1
llava,56,3,,0,1.0,1,0.0,1
llava,56,4,,0,1.0,1,0.0,1
llava,56,5,,0,1.0,1,0.0,1
